Transaction ID,Customer ID,Purchase Date,Product Name,Product Category,Quantity,Purchase Amount,Age,Gender,City,State,Latitude,Longitude,Website Visits,Email Opens,Customer Satisfaction Score
TXN-10594,CUST-0147,2026-02-04,Keyboard & Mouse,Electronics,1,77.63,31,Female,Los Angeles,CA,34.0522,-118.2437,9,3,3
TXN-10783,CUST-0307,2026-02-04,Headphones,Electronics,1,143.52,48,Non-binary,Boston,MA,42.3601,-71.0589,14,0,1
TXN-10801,CUST-0293,2026-02-04,Blender,Home & Kitchen,2,186.88,38,Female,Los Angeles,CA,34.0522,-118.2437,79,22,5
TXN-11190,CUST-0173,2026-02-04,Headphones,Electronics,2,279.68,42,Male,Orlando,FL,28.5383,-81.3792,62,36,4
TXN-13005,CUST-0101,2026-02-04,Laptop,Electronics,1,1032.95,39,Female,New York,NY,40.7128,-74.006,13,2,2
TXN-13006,CUST-0101,2026-02-04,Keyboard & Mouse,Electronics,1,76.8,39,Female,New York,NY,40.7128,-74.006,13,2,2
TXN-13101,CUST-0485,2026-02-04,Designer Jacket,Apparel,2,358.14,56,Female,San Francisco,CA,37.7749,-122.4194,64,59,5
TXN-13172,CUST-0306,2026-02-04,Sunglasses,Apparel,2,257.09,48,Non-binary,Boston,MA,42.3601,-71.0589,26,17,3
TXN-13402,CUST-0044,2026-02-04,Blender,Home & Kitchen,1,98.41,32,Female,Seattle,WA,47.6062,-122.3321,45,87,5
TXN-13527,CUST-0124,2026-02-04,Headphones,Electronics,1,130.76,42,Female,New York,NY,40.7128,-74.006,19,9,2
TXN-13854,CUST-0012,2026-02-04,Laptop,Electronics,2,2333.55,51,Female,New York,NY,40.7128,-74.006,61,28,5
TXN-13855,CUST-0012,2026-02-04,Keyboard & Mouse,Electronics,1,81.93,51,Female,New York,NY,40.7128,-74.006,61,28,5
TXN-10282,CUST-0386,2026-02-05,Mug Set,Home & Kitchen,1,28.66,27,Male,Seattle,WA,47.6062,-122.3321,78,47,5
TXN-10300,CUST-0439,2026-02-05,Sunglasses,Apparel,1,135.68,30,Female,Miami,FL,25.7617,-80.1918,1,4,2
TXN-10312,CUST-0201,2026-02-05,Mug Set,Home & Kitchen,1,31.03,40,Female,San Francisco,CA,37.7749,-122.4194,51,22,5
TXN-10367,CUST-0181,2026-02-05,Smartwatch,Electronics,1,218.69,50,Male,Austin,TX,30.2672,-97.7431,4,3,2
TXN-10507,CUST-0410,2026-02-05,Designer Jacket,Apparel,1,180.26,18,Female,Boston,MA,42.3601,-71.0589,41,18,5
TXN-10508,CUST-0410,2026-02-05,Sunglasses,Apparel,1,148.92,18,Female,Boston,MA,42.3601,-71.0589,41,18,5
TXN-11213,CUST-0016,2026-02-05,Robot Vacuum,Home & Kitchen,2,549.96,31,Female,Austin,TX,30.2672,-97.7431,15,8,4
TXN-11570,CUST-0058,2026-02-05,Laptop,Electronics,1,1215.37,50,Female,Houston,TX,29.7604,-95.3698,63,59,5
TXN-11571,CUST-0058,2026-02-05,Keyboard & Mouse,Electronics,1,75.23,50,Female,Houston,TX,29.7604,-95.3698,63,59,5
TXN-11844,CUST-0397,2026-02-05,SaaS Marketing Playbook,Books,1,23.26,36,Male,Austin,TX,30.2672,-97.7431,41,32,5
TXN-12141,CUST-0350,2026-02-05,Jeans,Apparel,1,64.3,18,Female,New York,NY,40.7128,-74.006,14,17,4
TXN-12326,CUST-0189,2026-02-05,Fantasy Novel,Books,1,18.2,55,Female,New York,NY,40.7128,-74.006,59,40,5
TXN-12468,CUST-0458,2026-02-05,Monitor,Electronics,1,338.53,26,Female,Seattle,WA,47.6062,-122.3321,23,10,3
TXN-12632,CUST-0142,2026-02-05,Designer Jacket,Apparel,1,176.7,50,Female,Orlando,FL,28.5383,-81.3792,6,1,1
TXN-13431,CUST-0018,2026-02-05,Hoodie,Apparel,2,122.96,25,Female,Chicago,IL,41.8781,-87.6298,76,61,5
TXN-13754,CUST-0475,2026-02-05,Headphones,Electronics,2,281.13,40,Female,Miami,FL,25.7617,-80.1918,62,41,5
TXN-14100,CUST-0255,2026-02-05,SaaS Marketing Playbook,Books,1,25.3,18,Female,Chicago,IL,41.8781,-87.6298,66,81,4
TXN-10141,CUST-0203,2026-02-06,Hair Dryer,Beauty & Health,1,94.45,34,Male,Seattle,WA,47.6062,-122.3321,2,4,2
TXN-10186,CUST-0455,2026-02-06,Mug Set,Home & Kitchen,1,30.88,43,Male,Orlando,FL,28.5383,-81.3792,113,55,5
TXN-10244,CUST-0181,2026-02-06,Headphones,Electronics,1,132.26,50,Male,Austin,TX,30.2672,-97.7431,4,3,2
TXN-11010,CUST-0112,2026-02-06,Sports T-Shirt,Apparel,1,34.85,39,Female,Houston,TX,29.7604,-95.3698,8,1,2
TXN-11382,CUST-0155,2026-02-06,Sports T-Shirt,Apparel,1,31.96,37,Female,Seattle,WA,47.6062,-122.3321,35,48,4
TXN-11495,CUST-0313,2026-02-06,Self-Improvement Guide,Books,1,17.45,31,Female,Austin,TX,30.2672,-97.7431,14,0,1
TXN-11771,CUST-0353,2026-02-06,Smartphone,Electronics,2,1650.65,46,Female,Chicago,IL,41.8781,-87.6298,80,64,5
TXN-12454,CUST-0482,2026-02-06,Blender,Home & Kitchen,2,160.18,44,Female,Orlando,FL,28.5383,-81.3792,28,12,3
TXN-12990,CUST-0071,2026-02-06,Skincare Serum,Beauty & Health,1,55.72,46,Male,New York,NY,40.7128,-74.006,8,1,2
TXN-13730,CUST-0256,2026-02-06,Jeans,Apparel,1,67.39,18,Female,New York,NY,40.7128,-74.006,28,4,3
TXN-10091,CUST-0015,2026-02-07,Multivitamins,Beauty & Health,1,21.64,28,Female,Orlando,FL,28.5383,-81.3792,13,0,1
TXN-10339,CUST-0179,2026-02-07,Electric Toothbrush,Beauty & Health,1,79.94,31,Male,Boston,MA,42.3601,-71.0589,21,9,3
TXN-10952,CUST-0111,2026-02-07,Headphones,Electronics,1,139.19,67,Male,Chicago,IL,41.8781,-87.6298,12,2,3
TXN-11140,CUST-0051,2026-02-07,Hoodie,Apparel,1,58.1,39,Male,Los Angeles,CA,34.0522,-118.2437,10,4,3
TXN-11361,CUST-0226,2026-02-07,Keyboard & Mouse,Electronics,1,73.79,37,Female,Orlando,FL,28.5383,-81.3792,34,17,2
TXN-11383,CUST-0476,2026-02-07,SaaS Marketing Playbook,Books,1,22.07,33,Male,Boston,MA,42.3601,-71.0589,11,2,2
TXN-11615,CUST-0034,2026-02-07,Electric Toothbrush,Beauty & Health,1,72.65,27,Female,Houston,TX,29.7604,-95.3698,12,0,3
TXN-12874,CUST-0011,2026-02-07,Hair Dryer,Beauty & Health,2,172.42,35,Male,Orlando,FL,28.5383,-81.3792,27,6,3
TXN-13325,CUST-0061,2026-02-07,Headphones,Electronics,1,138.8,38,Male,Boston,MA,42.3601,-71.0589,32,59,4
TXN-13384,CUST-0147,2026-02-07,Headphones,Electronics,1,132.48,31,Female,Los Angeles,CA,34.0522,-118.2437,9,3,3
TXN-13609,CUST-0416,2026-02-07,Blender,Home & Kitchen,1,89.35,37,Male,Orlando,FL,28.5383,-81.3792,31,7,3
TXN-13784,CUST-0095,2026-02-07,Blender,Home & Kitchen,2,153.78,42,Female,Miami,FL,25.7617,-80.1918,6,0,2
TXN-10336,CUST-0181,2026-02-08,Self-Improvement Guide,Books,1,15.6,50,Male,Austin,TX,30.2672,-97.7431,4,3,2
TXN-10476,CUST-0229,2026-02-08,Keyboard & Mouse,Electronics,1,74.36,29,Male,Los Angeles,CA,34.0522,-118.2437,6,10,3
TXN-10547,CUST-0034,2026-02-08,Dior Perfume,Beauty & Health,1,98.99,27,Female,Houston,TX,29.7604,-95.3698,12,0,3
TXN-11474,CUST-0123,2026-02-08,Espresso Machine,Home & Kitchen,1,389.31,18,Male,San Francisco,CA,37.7749,-122.4194,33,9,2
TXN-11672,CUST-0124,2026-02-08,Electric Toothbrush,Beauty & Health,1,77.04,42,Female,New York,NY,40.7128,-74.006,19,9,2
TXN-11802,CUST-0476,2026-02-08,Sunglasses,Apparel,1,137.65,33,Male,Boston,MA,42.3601,-71.0589,11,2,2
TXN-11823,CUST-0440,2026-02-08,Headphones,Electronics,1,131.31,50,Female,Los Angeles,CA,34.0522,-118.2437,15,7,3
TXN-11861,CUST-0421,2026-02-08,Monitor,Electronics,1,363.52,52,Male,Houston,TX,29.7604,-95.3698,52,28,4
TXN-12140,CUST-0101,2026-02-08,Smartphone,Electronics,1,775.47,39,Female,New York,NY,40.7128,-74.006,13,2,2
TXN-12573,CUST-0263,2026-02-08,Electric Toothbrush,Beauty & Health,1,84.25,46,Male,Houston,TX,29.7604,-95.3698,65,27,4
TXN-12712,CUST-0027,2026-02-08,Self-Improvement Guide,Books,1,16.87,36,Male,Houston,TX,29.7604,-95.3698,3,2,3
TXN-12822,CUST-0048,2026-02-08,Keyboard & Mouse,Electronics,2,155.75,45,Male,Austin,TX,30.2672,-97.7431,10,2,2
TXN-12878,CUST-0101,2026-02-08,Air Fryer,Home & Kitchen,2,222.8,39,Female,New York,NY,40.7128,-74.006,13,2,2
TXN-13058,CUST-0288,2026-02-08,Jeans,Apparel,1,68.3,45,Female,Chicago,IL,41.8781,-87.6298,58,56,5
TXN-13502,CUST-0234,2026-02-08,Chef Knife Set,Home & Kitchen,1,133.69,31,Female,Austin,TX,30.2672,-97.7431,1,4,1
TXN-13848,CUST-0105,2026-02-08,Hair Dryer,Beauty & Health,1,94.77,18,Female,New York,NY,40.7128,-74.006,14,16,4
TXN-14136,CUST-0033,2026-02-08,Laptop,Electronics,1,1097.68,45,Male,San Francisco,CA,37.7749,-122.4194,7,18,2
TXN-10585,CUST-0321,2026-02-09,Laptop,Electronics,1,1204.2,37,Female,Seattle,WA,47.6062,-122.3321,69,15,4
TXN-10601,CUST-0138,2026-02-09,Sunglasses,Apparel,1,130.97,30,Female,Chicago,IL,41.8781,-87.6298,49,57,4
TXN-10648,CUST-0342,2026-02-09,Machine Learning Basics,Books,1,40.45,34,Female,Houston,TX,29.7604,-95.3698,12,6,3
TXN-10869,CUST-0148,2026-02-09,Sunglasses,Apparel,2,298.01,54,Female,Orlando,FL,28.5383,-81.3792,109,59,4
TXN-11053,CUST-0474,2026-02-09,Jeans,Apparel,1,60.65,34,Male,Miami,FL,25.7617,-80.1918,14,2,2
TXN-11360,CUST-0271,2026-02-09,Sports T-Shirt,Apparel,1,32.6,37,Female,San Francisco,CA,37.7749,-122.4194,31,16,4
TXN-11509,CUST-0254,2026-02-09,Robot Vacuum,Home & Kitchen,1,274.11,49,Male,Los Angeles,CA,34.0522,-118.2437,39,31,5
TXN-11829,CUST-0164,2026-02-09,Smartwatch,Electronics,1,236.02,38,Male,Austin,TX,30.2672,-97.7431,11,0,2
TXN-12033,CUST-0173,2026-02-09,Espresso Machine,Home & Kitchen,1,458.62,42,Male,Orlando,FL,28.5383,-81.3792,62,36,4
TXN-12330,CUST-0147,2026-02-09,Smartphone,Electronics,2,1584.08,31,Female,Los Angeles,CA,34.0522,-118.2437,9,3,3
TXN-12377,CUST-0293,2026-02-09,Smartphone,Electronics,1,720.86,38,Female,Los Angeles,CA,34.0522,-118.2437,79,22,5
TXN-13514,CUST-0069,2026-02-09,Sneakers,Apparel,2,213.68,21,Male,Boston,MA,42.3601,-71.0589,61,55,4
TXN-13522,CUST-0378,2026-02-09,Smartphone,Electronics,2,1495.75,38,Male,Houston,TX,29.7604,-95.3698,56,46,4
TXN-10274,CUST-0333,2026-02-10,Dior Perfume,Beauty & Health,1,114.48,53,Male,Boston,MA,42.3601,-71.0589,55,41,4
TXN-10614,CUST-0173,2026-02-10,Air Fryer,Home & Kitchen,1,117.03,42,Male,Orlando,FL,28.5383,-81.3792,62,36,4
TXN-11414,CUST-0393,2026-02-10,Fantasy Novel,Books,1,19.61,55,Female,Austin,TX,30.2672,-97.7431,13,6,2
TXN-11434,CUST-0295,2026-02-10,Fantasy Novel,Books,1,17.68,42,Male,Orlando,FL,28.5383,-81.3792,12,1,2
TXN-11936,CUST-0312,2026-02-10,Espresso Machine,Home & Kitchen,1,413.01,39,Male,Houston,TX,29.7604,-95.3698,24,6,3
TXN-12350,CUST-0476,2026-02-10,Skincare Serum,Beauty & Health,1,59.81,33,Male,Boston,MA,42.3601,-71.0589,11,2,2
TXN-13021,CUST-0109,2026-02-10,Monitor,Electronics,1,321.12,38,Female,Los Angeles,CA,34.0522,-118.2437,50,57,4
TXN-13262,CUST-0071,2026-02-10,Smartphone,Electronics,2,1510.91,46,Male,New York,NY,40.7128,-74.006,8,1,2
TXN-13593,CUST-0215,2026-02-10,Smartwatch,Electronics,2,479.39,40,Female,Orlando,FL,28.5383,-81.3792,30,10,3
TXN-13813,CUST-0123,2026-02-10,Leadership Biography,Books,1,28.32,18,Male,San Francisco,CA,37.7749,-122.4194,33,9,2
TXN-13880,CUST-0480,2026-02-10,Electric Toothbrush,Beauty & Health,1,84.45,50,Male,Seattle,WA,47.6062,-122.3321,23,12,4
TXN-10259,CUST-0477,2026-02-11,Sunglasses,Apparel,1,128.11,34,Male,San Francisco,CA,37.7749,-122.4194,72,49,3
TXN-10310,CUST-0368,2026-02-11,Air Fryer,Home & Kitchen,1,117.71,30,Male,Seattle,WA,47.6062,-122.3321,5,3,2
TXN-10321,CUST-0393,2026-02-11,Hoodie,Apparel,2,109.53,55,Female,Austin,TX,30.2672,-97.7431,13,6,2
TXN-10368,CUST-0402,2026-02-11,Smartwatch,Electronics,2,497.16,49,Male,Chicago,IL,41.8781,-87.6298,43,53,3
TXN-10453,CUST-0041,2026-02-11,Laptop,Electronics,2,2191.01,33,Male,Boston,MA,42.3601,-71.0589,39,57,4
TXN-10770,CUST-0017,2026-02-11,SaaS Marketing Playbook,Books,2,49.96,21,Male,Austin,TX,30.2672,-97.7431,51,23,4
TXN-10837,CUST-0234,2026-02-11,Espresso Machine,Home & Kitchen,1,440.46,31,Female,Austin,TX,30.2672,-97.7431,1,4,1
TXN-10838,CUST-0234,2026-02-11,Mug Set,Home & Kitchen,1,31.71,31,Female,Austin,TX,30.2672,-97.7431,1,4,1
TXN-11647,CUST-0130,2026-02-11,Mug Set,Home & Kitchen,2,57.18,54,Male,Seattle,WA,47.6062,-122.3321,67,18,4
TXN-11894,CUST-0489,2026-02-11,Designer Jacket,Apparel,1,178.42,41,Non-binary,Seattle,WA,47.6062,-122.3321,8,4,1
TXN-11916,CUST-0065,2026-02-11,Hoodie,Apparel,1,53.42,38,Male,San Francisco,CA,37.7749,-122.4194,10,3,3
TXN-11978,CUST-0270,2026-02-11,Smartphone,Electronics,1,727.15,31,Female,Austin,TX,30.2672,-97.7431,20,14,2
TXN-12226,CUST-0313,2026-02-11,Smartphone,Electronics,1,776.1,31,Female,Austin,TX,30.2672,-97.7431,14,0,1
TXN-12567,CUST-0086,2026-02-11,Keyboard & Mouse,Electronics,1,78.99,38,Male,San Francisco,CA,37.7749,-122.4194,1,0,2
TXN-12568,CUST-0143,2026-02-11,Sunglasses,Apparel,2,239.35,35,Male,Seattle,WA,47.6062,-122.3321,33,19,3
TXN-12605,CUST-0212,2026-02-11,Blender,Home & Kitchen,2,170.86,24,Female,Boston,MA,42.3601,-71.0589,42,16,4
TXN-13013,CUST-0071,2026-02-11,Headphones,Electronics,2,260.53,46,Male,New York,NY,40.7128,-74.006,8,1,2
TXN-13299,CUST-0346,2026-02-11,Designer Jacket,Apparel,1,172.23,42,Male,Chicago,IL,41.8781,-87.6298,51,25,5
TXN-13304,CUST-0101,2026-02-11,Mug Set,Home & Kitchen,1,26.2,39,Female,New York,NY,40.7128,-74.006,13,2,2
TXN-13610,CUST-0350,2026-02-11,Keyboard & Mouse,Electronics,1,79.59,18,Female,New York,NY,40.7128,-74.006,14,17,4
TXN-10485,CUST-0345,2026-02-12,Hoodie,Apparel,1,59.47,37,Female,Boston,MA,42.3601,-71.0589,7,1,2
TXN-10633,CUST-0449,2026-02-12,Air Fryer,Home & Kitchen,2,209.71,57,Male,Houston,TX,29.7604,-95.3698,20,14,3
TXN-10718,CUST-0138,2026-02-12,Robot Vacuum,Home & Kitchen,2,541.17,30,Female,Chicago,IL,41.8781,-87.6298,49,57,4
TXN-11126,CUST-0353,2026-02-12,Blender,Home & Kitchen,1,100.28,46,Female,Chicago,IL,41.8781,-87.6298,80,64,5
TXN-11232,CUST-0475,2026-02-12,Monitor,Electronics,2,631.94,40,Female,Miami,FL,25.7617,-80.1918,62,41,5
TXN-11400,CUST-0397,2026-02-12,Skincare Serum,Beauty & Health,1,66.85,36,Male,Austin,TX,30.2672,-97.7431,41,32,5
TXN-11401,CUST-0397,2026-02-12,Dior Perfume,Beauty & Health,1,114.17,36,Male,Austin,TX,30.2672,-97.7431,41,32,5
TXN-11532,CUST-0455,2026-02-12,Espresso Machine,Home & Kitchen,1,477.12,43,Male,Orlando,FL,28.5383,-81.3792,113,55,5
TXN-12184,CUST-0122,2026-02-12,Sunglasses,Apparel,1,123.95,40,Male,Los Angeles,CA,34.0522,-118.2437,7,3,3
TXN-12595,CUST-0311,2026-02-12,Designer Jacket,Apparel,1,177.92,52,Male,Orlando,FL,28.5383,-81.3792,12,2,1
TXN-12596,CUST-0311,2026-02-12,Sunglasses,Apparel,1,142.93,52,Male,Orlando,FL,28.5383,-81.3792,12,2,1
TXN-13256,CUST-0357,2026-02-12,Electric Toothbrush,Beauty & Health,3,253.85,26,Male,Chicago,IL,41.8781,-87.6298,52,52,5
TXN-13454,CUST-0349,2026-02-12,Headphones,Electronics,1,142.23,45,Female,New York,NY,40.7128,-74.006,55,30,5
TXN-13535,CUST-0490,2026-02-12,Smartwatch,Electronics,2,454.94,47,Non-binary,Houston,TX,29.7604,-95.3698,73,31,5
TXN-13731,CUST-0255,2026-02-12,Smartphone,Electronics,4,3345.67,18,Female,Chicago,IL,41.8781,-87.6298,66,81,4
TXN-13858,CUST-0255,2026-02-12,Air Fryer,Home & Kitchen,1,121.63,18,Female,Chicago,IL,41.8781,-87.6298,66,81,4
TXN-10314,CUST-0381,2026-02-13,Laptop,Electronics,1,1136.81,41,Female,Austin,TX,30.2672,-97.7431,58,42,4
TXN-10415,CUST-0016,2026-02-13,Skincare Serum,Beauty & Health,1,56.13,31,Female,Austin,TX,30.2672,-97.7431,15,8,4
TXN-10781,CUST-0411,2026-02-13,Hair Dryer,Beauty & Health,1,89.94,55,Female,Houston,TX,29.7604,-95.3698,23,5,4
TXN-11029,CUST-0065,2026-02-13,Jeans,Apparel,1,66.28,38,Male,San Francisco,CA,37.7749,-122.4194,10,3,3
TXN-11092,CUST-0015,2026-02-13,Sunglasses,Apparel,2,263.41,28,Female,Orlando,FL,28.5383,-81.3792,13,0,1
TXN-11136,CUST-0135,2026-02-13,Sneakers,Apparel,1,107.93,35,Female,Houston,TX,29.7604,-95.3698,31,8,3
TXN-11152,CUST-0028,2026-02-13,Espresso Machine,Home & Kitchen,1,406.83,40,Female,Chicago,IL,41.8781,-87.6298,21,9,4
TXN-11318,CUST-0117,2026-02-13,Sports T-Shirt,Apparel,1,35.27,29,Female,Miami,FL,25.7617,-80.1918,41,34,4
TXN-11429,CUST-0279,2026-02-13,Skincare Serum,Beauty & Health,1,56.42,51,Male,Miami,FL,25.7617,-80.1918,9,4,3
TXN-11617,CUST-0112,2026-02-13,Monitor,Electronics,1,300.69,39,Female,Houston,TX,29.7604,-95.3698,8,1,2
TXN-11869,CUST-0051,2026-02-13,Machine Learning Basics,Books,1,42.52,39,Male,Los Angeles,CA,34.0522,-118.2437,10,4,3
TXN-12384,CUST-0026,2026-02-13,Monitor,Electronics,1,317.86,34,Female,Seattle,WA,47.6062,-122.3321,21,3,4
TXN-12646,CUST-0449,2026-02-13,Hoodie,Apparel,1,53.22,57,Male,Houston,TX,29.7604,-95.3698,20,14,3
TXN-12675,CUST-0059,2026-02-13,Jeans,Apparel,1,67.89,49,Male,Boston,MA,42.3601,-71.0589,62,76,4
TXN-12856,CUST-0311,2026-02-13,Chef Knife Set,Home & Kitchen,1,131.81,52,Male,Orlando,FL,28.5383,-81.3792,12,2,1
TXN-13354,CUST-0369,2026-02-13,Hair Dryer,Beauty & Health,1,83.93,42,Female,San Francisco,CA,37.7749,-122.4194,9,2,2
TXN-14030,CUST-0044,2026-02-13,Monitor,Electronics,1,381.29,32,Female,Seattle,WA,47.6062,-122.3321,45,87,5
TXN-14109,CUST-0242,2026-02-13,Monitor,Electronics,1,335.32,18,Female,Miami,FL,25.7617,-80.1918,45,24,4
TXN-10036,CUST-0447,2026-02-14,Multivitamins,Beauty & Health,2,44.45,45,Male,San Francisco,CA,37.7749,-122.4194,13,2,1
TXN-10172,CUST-0042,2026-02-14,Sunglasses,Apparel,2,270.97,45,Male,Houston,TX,29.7604,-95.3698,10,14,3
TXN-10412,CUST-0013,2026-02-14,Espresso Machine,Home & Kitchen,1,425.91,36,Male,Orlando,FL,28.5383,-81.3792,11,18,3
TXN-11576,CUST-0322,2026-02-14,Headphones,Electronics,1,150.41,30,Female,Chicago,IL,41.8781,-87.6298,69,26,4
TXN-11772,CUST-0191,2026-02-14,Sneakers,Apparel,3,357.7,59,Male,Chicago,IL,41.8781,-87.6298,61,88,5
TXN-12492,CUST-0216,2026-02-14,Electric Toothbrush,Beauty & Health,1,72.56,65,Female,Chicago,IL,41.8781,-87.6298,21,6,3
TXN-12559,CUST-0245,2026-02-14,Robot Vacuum,Home & Kitchen,1,266.67,43,Female,Chicago,IL,41.8781,-87.6298,14,11,4
TXN-12764,CUST-0287,2026-02-14,Hair Dryer,Beauty & Health,1,87.81,30,Male,New York,NY,40.7128,-74.006,44,40,4
TXN-12801,CUST-0429,2026-02-14,Machine Learning Basics,Books,1,43.69,47,Female,Houston,TX,29.7604,-95.3698,20,7,3
TXN-12865,CUST-0130,2026-02-14,Sneakers,Apparel,1,106.2,54,Male,Seattle,WA,47.6062,-122.3321,67,18,4
TXN-12895,CUST-0296,2026-02-14,Skincare Serum,Beauty & Health,4,253.96,30,Male,Seattle,WA,47.6062,-122.3321,112,54,5
TXN-12955,CUST-0413,2026-02-14,Leadership Biography,Books,1,29.12,33,Female,San Francisco,CA,37.7749,-122.4194,5,2,1
TXN-12961,CUST-0369,2026-02-14,Hair Dryer,Beauty & Health,1,83.06,42,Female,San Francisco,CA,37.7749,-122.4194,9,2,2
TXN-13166,CUST-0209,2026-02-14,Machine Learning Basics,Books,3,131.28,45,Female,Orlando,FL,28.5383,-81.3792,69,35,4
TXN-13349,CUST-0225,2026-02-14,Headphones,Electronics,1,136.94,29,Female,Orlando,FL,28.5383,-81.3792,4,4,1
TXN-13438,CUST-0257,2026-02-14,Electric Toothbrush,Beauty & Health,1,79.72,41,Female,San Francisco,CA,37.7749,-122.4194,14,4,3
TXN-13443,CUST-0310,2026-02-14,Multivitamins,Beauty & Health,2,45.75,34,Female,Austin,TX,30.2672,-97.7431,6,10,3
TXN-13849,CUST-0174,2026-02-14,Sneakers,Apparel,1,95.67,28,Male,Chicago,IL,41.8781,-87.6298,17,18,2
TXN-10183,CUST-0335,2026-02-15,Dior Perfume,Beauty & Health,1,97.96,32,Female,Los Angeles,CA,34.0522,-118.2437,15,14,3
TXN-10786,CUST-0443,2026-02-15,Machine Learning Basics,Books,1,42.12,46,Male,Los Angeles,CA,34.0522,-118.2437,53,19,5
TXN-10908,CUST-0365,2026-02-15,Sunglasses,Apparel,1,138.32,41,Male,Austin,TX,30.2672,-97.7431,21,7,3
TXN-11249,CUST-0015,2026-02-15,Laptop,Electronics,1,1114.09,28,Female,Orlando,FL,28.5383,-81.3792,13,0,1
TXN-11323,CUST-0253,2026-02-15,Smartwatch,Electronics,1,241.05,30,Non-binary,Boston,MA,42.3601,-71.0589,6,4,2
TXN-11456,CUST-0428,2026-02-15,Keyboard & Mouse,Electronics,1,74.86,25,Male,Miami,FL,25.7617,-80.1918,65,34,4
TXN-11528,CUST-0388,2026-02-15,Laptop,Electronics,1,1171.42,40,Male,New York,NY,40.7128,-74.006,53,22,4
TXN-11558,CUST-0150,2026-02-15,Chef Knife Set,Home & Kitchen,3,471.61,28,Female,Boston,MA,42.3601,-71.0589,87,89,5
TXN-12397,CUST-0258,2026-02-15,Espresso Machine,Home & Kitchen,1,408.59,18,Male,Orlando,FL,28.5383,-81.3792,15,12,3
TXN-12398,CUST-0258,2026-02-15,Mug Set,Home & Kitchen,1,27.84,18,Male,Orlando,FL,28.5383,-81.3792,15,12,3
TXN-12576,CUST-0388,2026-02-15,Smartphone,Electronics,2,1677.5,40,Male,New York,NY,40.7128,-74.006,53,22,4
TXN-13085,CUST-0144,2026-02-15,Monitor,Electronics,3,1164.04,36,Male,Chicago,IL,41.8781,-87.6298,104,74,4
TXN-13558,CUST-0076,2026-02-15,Blender,Home & Kitchen,1,76.76,30,Male,Los Angeles,CA,34.0522,-118.2437,12,8,3
TXN-13900,CUST-0411,2026-02-15,Mug Set,Home & Kitchen,1,27.81,55,Female,Houston,TX,29.7604,-95.3698,23,5,4
TXN-14027,CUST-0302,2026-02-15,Hoodie,Apparel,1,54.77,29,Male,Chicago,IL,41.8781,-87.6298,27,18,5
TXN-10049,CUST-0287,2026-02-16,Headphones,Electronics,1,142.04,30,Male,New York,NY,40.7128,-74.006,44,40,4
TXN-10056,CUST-0076,2026-02-16,Jeans,Apparel,1,69.35,30,Male,Los Angeles,CA,34.0522,-118.2437,12,8,3
TXN-10088,CUST-0445,2026-02-16,Espresso Machine,Home & Kitchen,2,892.96,18,Female,Chicago,IL,41.8781,-87.6298,76,38,5
TXN-10576,CUST-0401,2026-02-16,Machine Learning Basics,Books,1,44.38,35,Female,Boston,MA,42.3601,-71.0589,10,3,2
TXN-10755,CUST-0425,2026-02-16,Headphones,Electronics,1,147.94,42,Male,Boston,MA,42.3601,-71.0589,10,4,3
TXN-11168,CUST-0124,2026-02-16,Designer Jacket,Apparel,1,157.94,42,Female,New York,NY,40.7128,-74.006,19,9,2
TXN-11169,CUST-0124,2026-02-16,Sunglasses,Apparel,1,142.56,42,Female,New York,NY,40.7128,-74.006,19,9,2
TXN-11822,CUST-0075,2026-02-16,Blender,Home & Kitchen,1,89.63,29,Male,San Francisco,CA,37.7749,-122.4194,17,14,3
TXN-12108,CUST-0444,2026-02-16,Smartwatch,Electronics,1,223.66,36,Female,New York,NY,40.7128,-74.006,24,4,4
TXN-12189,CUST-0365,2026-02-16,Electric Toothbrush,Beauty & Health,1,78.16,41,Male,Austin,TX,30.2672,-97.7431,21,7,3
TXN-13130,CUST-0125,2026-02-16,Sunglasses,Apparel,1,134.22,18,Male,Chicago,IL,41.8781,-87.6298,10,0,1
TXN-13614,CUST-0142,2026-02-16,Smartwatch,Electronics,1,241.32,50,Female,Orlando,FL,28.5383,-81.3792,6,1,1
TXN-10745,CUST-0019,2026-02-17,Sunglasses,Apparel,1,135.98,27,Female,San Francisco,CA,37.7749,-122.4194,27,51,4
TXN-11004,CUST-0259,2026-02-17,SaaS Marketing Playbook,Books,1,23.81,41,Male,Los Angeles,CA,34.0522,-118.2437,94,60,5
TXN-11056,CUST-0411,2026-02-17,Keyboard & Mouse,Electronics,2,156.76,55,Female,Houston,TX,29.7604,-95.3698,23,5,4
TXN-11552,CUST-0171,2026-02-17,Dior Perfume,Beauty & Health,1,94.98,42,Female,Seattle,WA,47.6062,-122.3321,14,1,2
TXN-11741,CUST-0130,2026-02-17,Air Fryer,Home & Kitchen,2,234.44,54,Male,Seattle,WA,47.6062,-122.3321,67,18,4
TXN-11800,CUST-0071,2026-02-17,Dior Perfume,Beauty & Health,1,98.05,46,Male,New York,NY,40.7128,-74.006,8,1,2
TXN-12224,CUST-0048,2026-02-17,Multivitamins,Beauty & Health,1,22.05,45,Male,Austin,TX,30.2672,-97.7431,10,2,2
